defense,clean_acc,fit_time_sec,keep_fraction,det_precision,det_recall,det_f1,det_roc_auc,asr,dataset,attack,poison_rate,acc_clean_no_attack,seed
roni,0.8686210640608035,0.9179651737213135,0.47493961352657005,0.16561242093156986,0.5217391304347826,0.25141859450021825,0.4980072463768116,0.9301075268817204,spambase,backdoor,0.2,0.9174809989142236,42
trimmed_loss,0.8686210640608035,0.03714394569396973,0.8001207729468599,0.0256797583081571,0.030797101449275364,0.02800658978583196,0.39855072463768115,0.9713261648745519,spambase,backdoor,0.2,0.9174809989142236,42
hybrid,0.8979370249728555,0.8319976329803467,0.3571859903381642,0.18130577736026304,0.6992753623188406,0.2879522566206639,0.533876811594203,0.8010752688172043,spambase,backdoor,0.2,0.9174809989142236,42
none,0.8794788273615635,0.014332771301269531,1.0,0.0,0.0,0.0,0.5,0.953405017921147,spambase,backdoor,0.2,0.9196525515743756,123
anomaly_iforest,0.8946796959826275,0.229813814163208,0.8001207729468599,0.22205438066465258,0.266304347826087,0.24217462932454695,0.5398550724637681,0.7383512544802867,spambase,backdoor,0.2,0.9196525515743756,123
anomaly_lof,0.8892508143322475,0.06425786018371582,0.7998188405797102,0.34087481146304677,0.40942028985507245,0.3720164609053498,0.6255434782608696,0.7168458781362007,spambase,backdoor,0.2,0.9196525515743756,123
roni,0.8849077090119435,0.866351842880249,0.5745772946859904,0.15613910574875797,0.39855072463768115,0.22437531871494135,0.4838768115942029,0.9551971326164874,spambase,backdoor,0.2,0.9196525515743756,123
trimmed_loss,0.8599348534201955,0.03927803039550781,0.8001207729468599,0.03172205438066465,0.03804347826086957,0.03459637561779242,0.4028985507246377,0.9874551971326165,spambase,backdoor,0.2,0.9196525515743756,123
hybrid,0.8935939196525515,0.8805539608001709,0.3571859903381642,0.16674495068107092,0.6431159420289855,0.2648265572547557,0.5001811594202898,0.8225806451612904,spambase,backdoor,0.2,0.9196525515743756,123
none,0.8968512486427795,0.012277841567993164,1.0,0.0,0.0,0.0,0.5,0.9336917562724014,spambase,backdoor,0.2,0.9315960912052117,2024
anomaly_iforest,0.9142236699239956,0.22848081588745117,0.7998188405797102,0.2187028657616893,0.26268115942028986,0.23868312757201646,0.5375,0.7240143369175627,spambase,backdoor,0.2,0.9315960912052117,2024
anomaly_lof,0.9044516829533116,0.06290507316589355,0.7998188405797102,0.29260935143288086,0.35144927536231885,0.31934156378600825,0.5907608695652173,0.7688172043010753,spambase,backdoor,0.2,0.9315960912052117,2024
roni,0.8990228013029316,0.9746227264404297,0.5655193236714976,0.16886726893676163,0.44021739130434784,0.2440984429934706,0.5034420289855073,0.9193548387096774,spambase,backdoor,0.2,0.9315960912052117,2024
trimmed_loss,0.8675352877307275,0.03779101371765137,0.8001207729468599,0.028700906344410877,0.034420289855072464,0.03130148270181219,0.40072463768115946,0.978494623655914,spambase,backdoor,0.2,0.9315960912052117,2024
hybrid,0.9077090119435396,0.8677597045898438,0.4453502415458937,0.16712030484485574,0.5561594202898551,0.25701130179991627,0.5009057971014492,0.7634408602150538,spambase,backdoor,0.2,0.9315960912052117,2024
none,0.8425,0.0020170211791992188,1.0,0.0,0.0,0.0,0.5,0.15749999999999997,synthetic,label_flip,0.05,0.835,42
anomaly_iforest,0.8425,0.21469736099243164,0.9492063492063492,0.078125,0.08333333333333333,0.08064516129032258,0.5170833333333332,0.15749999999999997,synthetic,label_flip,0.05,0.835,42
anomaly_lof,0.8475,0.013221263885498047,0.9492063492063492,0.234375,0.25,0.24193548387096775,0.6045833333333334,0.15249999999999997,synthetic,label_flip,0.05,0.835,42
roni,0.82,0.15003585815429688,0.6253968253968254,0.048728813559322036,0.38333333333333336,0.08646616541353383,0.5045833333333334,0.18000000000000005,synthetic,label_flip,0.05,0.835,42
trimmed_loss,0.8525,0.01483774185180664,0.95,0.3333333333333333,0.35,0.34146341463414637,0.6575000000000001,0.14749999999999996,synthetic,label_flip,0.05,0.835,42
hybrid,0.8325,0.3452911376953125,0.5198412698412699,0.05454545454545454,0.55,0.09924812030075188,0.5366666666666667,0.16749999999999998,synthetic,label_flip,0.05,0.835,42
none,0.8225,0.0020012855529785156,1.0,0.0,0.0,0.0,0.5,0.1775,synthetic,label_flip,0.05,0.83,123
anomaly_iforest,0.8175,0.21256136894226074,0.9492063492063492,0.109375,0.11666666666666667,0.11290322580645161,0.5345833333333334,0.1825,synthetic,label_flip,0.05,0.83,123
anomaly_lof,0.8175,0.013027429580688477,0.9492063492063492,0.140625,0.15,0.14516129032258066,0.5520833333333333,0.1825,synthetic,label_flip,0.05,0.83,123
roni,0.835,0.14011478424072266,0.4746031746031746,0.0513595166163142,0.5666666666666667,0.09418282548476455,0.5216666666666666,0.16500000000000004,synthetic,label_flip,0.05,0.83,123
trimmed_loss,0.8225,0.014625787734985352,0.95,0.42857142857142855,0.45,0.43902439024390244,0.71,0.1775,synthetic,label_flip,0.05,0.83,123
hybrid,0.83,0.3492238521575928,0.5587301587301587,0.07194244604316546,0.6666666666666666,0.12987012987012986,0.6183333333333334,0.17000000000000004,synthetic,label_flip,0.05,0.83,123
none,0.84,0.0020275115966796875,1.0,0.0,0.0,0.0,0.5,0.16000000000000003,synthetic,label_flip,0.05,0.855,2024
anomaly_iforest,0.8275,0.21157026290893555,0.9492063492063492,0.09375,0.1,0.0967741935483871,0.5258333333333334,0.1725,synthetic,label_flip,0.05,0.855,2024
anomaly_lof,0.8525,0.013120889663696289,0.9492063492063492,0.3125,0.3333333333333333,0.3225806451612903,0.6483333333333333,0.14749999999999996,synthetic,label_flip,0.05,0.855,2024
roni,0.8225,0.1379997730255127,0.5,0.04285714285714286,0.45,0.0782608695652174,0.47375000000000006,0.1775,synthetic,label_flip,0.05,0.855,2024
trimmed_loss,0.8625,0.014664888381958008,0.95,0.5396825396825397,0.5666666666666667,0.5528455284552846,0.77125,0.13749999999999996,synthetic,label_flip,0.05,0.855,2024
hybrid,0.8425,0.34801459312438965,0.49603174603174605,0.06456692913385827,0.6833333333333333,0.11798561151079137,0.5941666666666666,0.15749999999999997,synthetic,label_flip,0.05,0.855,2024
none,0.835,0.002008676528930664,1.0,0.0,0.0,0.0,0.5,0.16500000000000004,synthetic,label_flip,0.1,0.835,42
anomaly_iforest,0.8475,0.21333718299865723,0.8992424242424243,0.19548872180451127,0.21666666666666667,0.20553359683794467,0.5637500000000001,0.15249999999999997,synthetic,label_flip,0.1,0.835,42
anomaly_lof,0.8525,0.013982295989990234,0.8992424242424243,0.3082706766917293,0.3416666666666667,0.3241106719367589,0.6325000000000001,0.14749999999999996,synthetic,label_flip,0.1,0.835,42
roni,0.825,0.1481916904449463,0.634090909090909,0.07453416149068323,0.3,0.11940298507462686,0.46375,0.17500000000000004,synthetic,label_flip,0.1,0.835,42
trimmed_loss,0.8525,0.015027999877929688,0.9,0.48484848484848486,0.5333333333333333,0.5079365079365079,0.7383333333333333,0.14749999999999996,synthetic,label_flip,0.1,0.835,42
hybrid,0.8375,0.3469867706298828,0.4734848484848485,0.1093525179856115,0.6333333333333333,0.18650306748466258,0.55875,0.16249999999999998,synthetic,label_flip,0.1,0.835,42
none,0.8275,0.0020275115966796875,1.0,0.0,0.0,0.0,0.5,0.1725,synthetic,label_flip,0.1,0.83,123
anomaly_iforest,0.8275,0.21369075775146484,0.8992424242424243,0.18796992481203006,0.20833333333333334,0.1976284584980237,0.5591666666666667,0.1725,synthetic,label_flip,0.1,0.83,123
anomaly_lof,0.8175,0.013756990432739258,0.8992424242424243,0.2857142857142857,0.31666666666666665,0.30039525691699603,0.61875,0.1825,synthetic,label_flip,0.1,0.83,123
roni,0.8175,0.14424777030944824,0.475,0.08658008658008658,0.5,0.14760147601476015,0.48624999999999996,0.1825,synthetic,label_flip,0.1,0.83,123
trimmed_loss,0.8175,0.015444278717041016,0.9,0.5909090909090909,0.65,0.6190476190476191,0.8024999999999999,0.1825,synthetic,label_flip,0.1,0.83,123
hybrid,0.835,0.3482997417449951,0.41439393939393937,0.10996119016817593,0.7083333333333334,0.19036954087346025,0.5675,0.16500000000000004,synthetic,label_flip,0.1,0.83,123
none,0.8425,0.0019812583923339844,1.0,0.0,0.0,0.0,0.5,0.15749999999999997,synthetic,label_flip,0.1,0.855,2024
anomaly_iforest,0.835,0.22524547576904297,0.8992424242424243,0.15789473684210525,0.175,0.16600790513833993,0.5408333333333333,0.16500000000000004,synthetic,label_flip,0.1,0.855,2024
anomaly_lof,0.845,0.01371622085571289,0.8992424242424243,0.2932330827067669,0.325,0.308300395256917,0.6233333333333333,0.15500000000000003,synthetic,label_flip,0.1,0.855,2024
roni,0.81,0.14494895935058594,0.475,0.09090909090909091,0.525,0.15498154981549817,0.49999999999999994,0.18999999999999995,synthetic,label_flip,0.1,0.855,2024
trimmed_loss,0.86,0.015223979949951172,0.9,0.5833333333333334,0.6416666666666667,0.6111111111111112,0.7979166666666667,0.14,synthetic,label_flip,0.1,0.855,2024
hybrid,0.83,0.36573266983032227,0.5265151515151515,0.1136,0.5916666666666667,0.1906040268456376,0.5650000000000001,0.17000000000000004,synthetic,label_flip,0.1,0.855,2024
none,0.825,0.002117633819580078,1.0,0.0,0.0,0.0,0.5,0.17500000000000004,synthetic,label_flip,0.2,0.835,42
anomaly_iforest,0.8375,0.21843194961547852,0.8,0.2569444444444444,0.30833333333333335,0.2803030303030303,0.5650000000000001,0.16249999999999998,synthetic,label_flip,0.2,0.835,42
anomaly_lof,0.855,0.014838218688964844,0.8,0.3263888888888889,0.39166666666666666,0.3560606060606061,0.615,0.14500000000000002,synthetic,label_flip,0.2,0.835,42
roni,0.82,0.1619729995727539,0.5513888888888889,0.17027863777089783,0.4583333333333333,0.24830699774266365,0.5058333333333334,0.18000000000000005,synthetic,label_flip,0.2,0.835,42
trimmed_loss,0.8525,0.016312837600708008,0.8,0.625,0.75,0.6818181818181818,0.8300000000000001,0.14749999999999996,synthetic,label_flip,0.2,0.835,42
hybrid,0.835,0.35626888275146484,0.35694444444444445,0.19654427645788336,0.7583333333333333,0.31217838765008576,0.5691666666666666,0.16500000000000004,synthetic,label_flip,0.2,0.835,42
none,0.8375,0.0022339820861816406,1.0,0.0,0.0,0.0,0.5,0.16249999999999998,synthetic,label_flip,0.2,0.83,123
anomaly_iforest,0.81,0.21630334854125977,0.7993055555555556,0.2422145328719723,0.2916666666666667,0.2646502835538752,0.5545833333333333,0.18999999999999995,synthetic,label_flip,0.2,0.83,123
anomaly_lof,0.815,0.01678752899169922,0.7993055555555556,0.33217993079584773,0.4,0.3629489603024575,0.6195833333333333,0.18500000000000005,synthetic,label_flip,0.2,0.83,123
roni,0.85,0.16510891914367676,0.475,0.16534391534391535,0.5208333333333334,0.25100401606425704,0.49750000000000005,0.15000000000000002,synthetic,label_flip,0.2,0.83,123
trimmed_loss,0.835,0.01660633087158203,0.8,0.6527777777777778,0.7833333333333333,0.7121212121212122,0.8499999999999999,0.16500000000000004,synthetic,label_flip,0.2,0.83,123
hybrid,0.8125,0.3555152416229248,0.43472222222222223,0.22235872235872237,0.7541666666666667,0.34345351043643263,0.6133333333333334,0.1875,synthetic,label_flip,0.2,0.83,123
none,0.8275,0.0022809505462646484,1.0,0.0,0.0,0.0,0.5,0.1725,synthetic,label_flip,0.2,0.855,2024
anomaly_iforest,0.835,0.2258005142211914,0.7993055555555556,0.2560553633217993,0.30833333333333335,0.27977315689981097,0.5645833333333333,0.16500000000000004,synthetic,label_flip,0.2,0.855,2024
anomaly_lof,0.8375,0.01566028594970703,0.7993055555555556,0.314878892733564,0.37916666666666665,0.3440453686200378,0.6070833333333333,0.16249999999999998,synthetic,label_flip,0.2,0.855,2024
roni,0.8325,0.16954612731933594,0.5583333333333333,0.16981132075471697,0.45,0.2465753424657534,0.505,0.16749999999999998,synthetic,label_flip,0.2,0.855,2024
trimmed_loss,0.8575,0.01679682731628418,0.8,0.6527777777777778,0.7833333333333333,0.7121212121212122,0.8499999999999999,0.14249999999999996,synthetic,label_flip,0.2,0.855,2024
hybrid,0.86,0.3623647689819336,0.4083333333333333,0.22183098591549297,0.7875,0.34615384615384615,0.6175,0.14,synthetic,label_flip,0.2,0.855,2024
none,0.845,0.0020265579223632812,1.0,0.0,0.0,0.0,0.5,0.19900497512437812,synthetic,targeted_flip,0.05,0.835,42
anomaly_iforest,0.8425,0.21927404403686523,0.9492063492063492,0.015625,0.016666666666666666,0.016129032258064516,0.4820833333333333,0.1890547263681592,synthetic,targeted_flip,0.05,0.835,42
anomaly_lof,0.845,0.013771772384643555,0.9492063492063492,0.015625,0.016666666666666666,0.016129032258064516,0.4820833333333333,0.19402985074626866,synthetic,targeted_flip,0.05,0.835,42
roni,0.8175,0.148911714553833,0.4738095238095238,0.043740573152337855,0.48333333333333334,0.08022130013831259,0.47750000000000004,0.1890547263681592,synthetic,targeted_flip,0.05,0.835,42
trimmed_loss,0.845,0.015130758285522461,0.95,0.19047619047619047,0.2,0.1951219512195122,0.57875,0.20398009950248755,synthetic,targeted_flip,0.05,0.835,42
hybrid,0.83,0.36643290519714355,0.44206349206349205,0.05263157894736842,0.6166666666666667,0.09698558322411534,0.5308333333333333,0.21393034825870647,synthetic,targeted_flip,0.05,0.835,42
none,0.82,0.0021271705627441406,1.0,0.0,0.0,0.0,0.5,0.22388059701492538,synthetic,targeted_flip,0.05,0.83,123
anomaly_iforest,0.8225,0.21872878074645996,0.9492063492063492,0.015625,0.016666666666666666,0.016129032258064516,0.4820833333333333,0.21393034825870647,synthetic,targeted_flip,0.05,0.83,123
anomaly_lof,0.8225,0.013539552688598633,0.9492063492063492,0.015625,0.016666666666666666,0.016129032258064516,0.4820833333333333,0.22388059701492538,synthetic,targeted_flip,0.05,0.83,123
roni,0.825,0.1495366096496582,0.6746031746031746,0.04878048780487805,0.3333333333333333,0.0851063829787234,0.5041666666666667,0.23383084577114427,synthetic,targeted_flip,0.05,0.83,123
trimmed_loss,0.81,0.01503443717956543,0.95,0.14285714285714285,0.15,0.14634146341463414,0.5525,0.24875621890547264,synthetic,targeted_flip,0.05,0.83,123
hybrid,0.8325,0.3494267463684082,0.44206349206349205,0.04694167852062589,0.55,0.08650065530799476,0.49583333333333335,0.23383084577114427,synthetic,targeted_flip,0.05,0.83,123
none,0.86,0.0020568370819091797,1.0,0.0,0.0,0.0,0.5,0.16417910447761194,synthetic,targeted_flip,0.05,0.855,2024
anomaly_iforest,0.8525,0.22521686553955078,0.9492063492063492,0.015625,0.016666666666666666,0.016129032258064516,0.4820833333333333,0.17412935323383086,synthetic,targeted_flip,0.05,0.855,2024
anomaly_lof,0.855,0.013598203659057617,0.9492063492063492,0.015625,0.016666666666666666,0.016129032258064516,0.4820833333333333,0.1691542288557214,synthetic,targeted_flip,0.05,0.855,2024
roni,0.845,0.14832854270935059,0.5793650793650794,0.04339622641509434,0.38333333333333336,0.07796610169491526,0.48041666666666666,0.20398009950248755,synthetic,targeted_flip,0.05,0.855,2024
trimmed_loss,0.8525,0.014779806137084961,0.95,0.1746031746031746,0.18333333333333332,0.17886178861788618,0.5700000000000001,0.18407960199004975,synthetic,targeted_flip,0.05,0.855,2024
hybrid,0.855,0.36539697647094727,0.6515873015873016,0.04783599088838269,0.35,0.0841683366733467,0.5008333333333334,0.18407960199004975,synthetic,targeted_flip,0.05,0.855,2024
none,0.82,0.002099752426147461,1.0,0.0,0.0,0.0,0.5,0.2537313432835821,synthetic,targeted_flip,0.1,0.835,42
anomaly_iforest,0.825,0.22294068336486816,0.8992424242424243,0.022556390977443608,0.025,0.023715415019762844,0.45833333333333326,0.24875621890547264,synthetic,targeted_flip,0.1,0.835,42
anomaly_lof,0.835,0.01432657241821289,0.8992424242424243,0.022556390977443608,0.025,0.023715415019762844,0.45833333333333326,0.22885572139303484,synthetic,targeted_flip,0.1,0.835,42
roni,0.83,0.14551424980163574,0.5227272727272727,0.09682539682539683,0.5083333333333333,0.16266666666666665,0.5170833333333333,0.24875621890547264,synthetic,targeted_flip,0.1,0.835,42
trimmed_loss,0.8425,0.015705585479736328,0.9,0.3712121212121212,0.4083333333333333,0.3888888888888889,0.6695833333333332,0.21890547263681592,synthetic,targeted_flip,0.1,0.835,42
hybrid,0.8375,0.359250545501709,0.5856060606060606,0.11151736745886655,0.5083333333333333,0.18290854572713644,0.5516666666666666,0.22388059701492538,synthetic,targeted_flip,0.1,0.835,42
none,0.8175,0.001993894577026367,1.0,0.0,0.0,0.0,0.5,0.263681592039801,synthetic,targeted_flip,0.1,0.83,123
anomaly_iforest,0.805,0.21729612350463867,0.8992424242424243,0.015037593984962405,0.016666666666666666,0.015810276679841896,0.45375,0.27860696517412936,synthetic,targeted_flip,0.1,0.83,123
anomaly_lof,0.81,0.014582633972167969,0.8992424242424243,0.007518796992481203,0.008333333333333333,0.007905138339920948,0.44916666666666666,0.26865671641791045,synthetic,targeted_flip,0.1,0.83,123
roni,0.8125,0.14340782165527344,0.475,0.09523809523809523,0.55,0.16236162361623616,0.51375,0.25870646766169153,synthetic,targeted_flip,0.1,0.83,123
trimmed_loss,0.82,0.015314340591430664,0.9,0.32575757575757575,0.35833333333333334,0.3412698412698413,0.6420833333333333,0.2537313432835821,synthetic,targeted_flip,0.1,0.83,123
hybrid,0.8175,0.3534584045410156,0.6,0.08712121212121213,0.38333333333333336,0.1419753086419753,0.49083333333333334,0.263681592039801,synthetic,targeted_flip,0.1,0.83,123
none,0.8475,0.0019712448120117188,1.0,0.0,0.0,0.0,0.5,0.21393034825870647,synthetic,targeted_flip,0.1,0.855,2024
anomaly_iforest,0.85,0.21532869338989258,0.8992424242424243,0.015037593984962405,0.016666666666666666,0.015810276679841896,0.45375,0.20398009950248755,synthetic,targeted_flip,0.1,0.855,2024
anomaly_lof,0.8475,0.014056205749511719,0.8992424242424243,0.015037593984962405,0.016666666666666666,0.015810276679841896,0.45375,0.208955223880597,synthetic,targeted_flip,0.1,0.855,2024
roni,0.8475,0.14583373069763184,0.475,0.09668109668109669,0.5583333333333333,0.16482164821648215,0.5183333333333333,0.1791044776119403,synthetic,targeted_flip,0.1,0.855,2024
trimmed_loss,0.8375,0.015221834182739258,0.9,0.3560606060606061,0.39166666666666666,0.373015873015873,0.6604166666666667,0.22885572139303484,synthetic,targeted_flip,0.1,0.855,2024
hybrid,0.825,0.3510570526123047,0.41439393939393937,0.08796895213454076,0.5666666666666667,0.1522956326987682,0.48958333333333337,0.2736318407960199,synthetic,targeted_flip,0.1,0.855,2024
none,0.805,0.0020172595977783203,1.0,0.0,0.0,0.0,0.5,0.3333333333333333,synthetic,targeted_flip,0.2,0.835,42
anomaly_iforest,0.8025,0.21750211715698242,0.7993055555555556,0.07958477508650519,0.09583333333333334,0.08695652173913043,0.4370833333333334,0.3333333333333333,synthetic,targeted_flip,0.2,0.835,42
anomaly_lof,0.8,0.01594686508178711,0.7993055555555556,0.0726643598615917,0.0875,0.07939508506616257,0.43208333333333326,0.3333333333333333,synthetic,targeted_flip,0.2,0.835,42
roni,0.785,0.156965970993042,0.475,0.17195767195767195,0.5416666666666666,0.26104417670682734,0.51,0.3781094527363184,synthetic,targeted_flip,0.2,0.835,42
trimmed_loss,0.815,0.015726566314697266,0.8,0.3993055555555556,0.4791666666666667,0.4356060606060606,0.6675000000000001,0.29850746268656714,synthetic,targeted_flip,0.2,0.835,42
hybrid,0.795,0.34887075424194336,0.4409722222222222,0.1639751552795031,0.55,0.25263157894736843,0.4945833333333334,0.3283582089552239,synthetic,targeted_flip,0.2,0.835,42
none,0.795,0.002051115036010742,1.0,0.0,0.0,0.0,0.5,0.3582089552238806,synthetic,targeted_flip,0.2,0.83,123
anomaly_iforest,0.795,0.21708321571350098,0.7993055555555556,0.07612456747404844,0.09166666666666666,0.0831758034026465,0.43458333333333327,0.35323383084577115,synthetic,targeted_flip,0.2,0.83,123
anomaly_lof,0.79,0.016321420669555664,0.7993055555555556,0.06228373702422145,0.075,0.06805293005671077,0.42458333333333337,0.3582089552238806,synthetic,targeted_flip,0.2,0.83,123
roni,0.7625,0.15333056449890137,0.475,0.14285714285714285,0.45,0.21686746987951808,0.45499999999999996,0.417910447761194,synthetic,targeted_flip,0.2,0.83,123
trimmed_loss,0.8075,0.015385150909423828,0.8,0.4236111111111111,0.5083333333333333,0.4621212121212121,0.6849999999999999,0.30845771144278605,synthetic,targeted_flip,0.2,0.83,123
hybrid,0.8025,0.34862804412841797,0.36944444444444446,0.16409691629955947,0.6208333333333333,0.259581881533101,0.4941666666666667,0.31840796019900497,synthetic,targeted_flip,0.2,0.83,123
none,0.7975,0.001990795135498047,1.0,0.0,0.0,0.0,0.5,0.3333333333333333,synthetic,targeted_flip,0.2,0.855,2024
anomaly_iforest,0.81,0.2207016944885254,0.7993055555555556,0.10380622837370242,0.125,0.11342155009451796,0.45458333333333334,0.31343283582089554,synthetic,targeted_flip,0.2,0.855,2024
anomaly_lof,0.8,0.021074771881103516,0.7993055555555556,0.07612456747404844,0.09166666666666666,0.0831758034026465,0.43458333333333327,0.3333333333333333,synthetic,targeted_flip,0.2,0.855,2024
roni,0.8025,0.18328046798706055,0.475,0.16666666666666666,0.525,0.25301204819277107,0.49999999999999994,0.3283582089552239,synthetic,targeted_flip,0.2,0.855,2024
trimmed_loss,0.8225,0.016288280487060547,0.8,0.3923611111111111,0.4708333333333333,0.42803030303030304,0.6625,0.3034825870646766,synthetic,targeted_flip,0.2,0.855,2024
hybrid,0.8,0.3614802360534668,0.4513888888888889,0.14303797468354432,0.4708333333333333,0.21941747572815534,0.45333333333333325,0.3383084577114428,synthetic,targeted_flip,0.2,0.855,2024
none,0.835,0.0021288394927978516,1.0,0.0,0.0,0.0,0.5,0.19900497512437812,synthetic,feature_collision,0.05,0.835,42
anomaly_iforest,0.8375,0.2168281078338623,0.9492063492063492,0.0,0.0,0.0,0.47333333333333333,0.19900497512437812,synthetic,feature_collision,0.05,0.835,42
anomaly_lof,0.8475,0.013631820678710938,0.9492063492063492,0.0,0.0,0.0,0.47333333333333333,0.1791044776119403,synthetic,feature_collision,0.05,0.835,42
roni,0.8025,0.14539480209350586,0.4738095238095238,0.043740573152337855,0.48333333333333334,0.08022130013831259,0.47750000000000004,0.21393034825870647,synthetic,feature_collision,0.05,0.835,42
trimmed_loss,0.84,0.015331029891967773,0.95,0.015873015873015872,0.016666666666666666,0.016260162601626018,0.4825,0.23383084577114427,synthetic,feature_collision,0.05,0.835,42
hybrid,0.82,0.35770225524902344,0.44206349206349205,0.041251778093883355,0.48333333333333334,0.07601572739187418,0.4608333333333334,0.21393034825870647,synthetic,feature_collision,0.05,0.835,42
none,0.8325,0.002105236053466797,1.0,0.0,0.0,0.0,0.5,0.20398009950248755,synthetic,feature_collision,0.05,0.83,123
anomaly_iforest,0.8275,0.21774768829345703,0.9492063492063492,0.0,0.0,0.0,0.47333333333333333,0.21393034825870647,synthetic,feature_collision,0.05,0.83,123
anomaly_lof,0.8225,0.013519763946533203,0.9492063492063492,0.0,0.0,0.0,0.47333333333333333,0.21393034825870647,synthetic,feature_collision,0.05,0.83,123
roni,0.8125,0.1475083827972412,0.6111111111111112,0.03877551020408163,0.31666666666666665,0.06909090909090909,0.4620833333333333,0.24875621890547264,synthetic,feature_collision,0.05,0.83,123
trimmed_loss,0.8225,0.015432596206665039,0.95,0.06349206349206349,0.06666666666666667,0.06504065040650407,0.5087499999999999,0.22885572139303484,synthetic,feature_collision,0.05,0.83,123
hybrid,0.815,0.36885571479797363,0.44206349206349205,0.04694167852062589,0.55,0.08650065530799476,0.49583333333333335,0.24378109452736318,synthetic,feature_collision,0.05,0.83,123
none,0.8575,0.001974344253540039,1.0,0.0,0.0,0.0,0.5,0.16417910447761194,synthetic,feature_collision,0.05,0.855,2024
anomaly_iforest,0.8575,0.2174365520477295,0.9492063492063492,0.0,0.0,0.0,0.47333333333333333,0.17412935323383086,synthetic,feature_collision,0.05,0.855,2024
anomaly_lof,0.8525,0.013710498809814453,0.9492063492063492,0.0,0.0,0.0,0.47333333333333333,0.1691542288557214,synthetic,feature_collision,0.05,0.855,2024
roni,0.855,0.14756035804748535,0.5373015873015873,0.048027444253859346,0.4666666666666667,0.08709175738724728,0.5020833333333333,0.1791044776119403,synthetic,feature_collision,0.05,0.855,2024
trimmed_loss,0.8525,0.014549970626831055,0.95,0.0,0.0,0.0,0.47375,0.19900497512437812,synthetic,feature_collision,0.05,0.855,2024
hybrid,0.8425,0.35784363746643066,0.44206349206349205,0.04551920341394026,0.5333333333333333,0.08387942332896461,0.4870833333333333,0.19402985074626866,synthetic,feature_collision,0.05,0.855,2024
none,0.8125,0.00526881217956543,1.0,0.0,0.0,0.0,0.5,0.26865671641791045,synthetic,feature_collision,0.1,0.835,42
anomaly_iforest,0.8025,0.21645903587341309,0.8992424242424243,0.0,0.0,0.0,0.44458333333333333,0.27860696517412936,synthetic,feature_collision,0.1,0.835,42
anomaly_lof,0.8425,0.014840126037597656,0.8992424242424243,0.0,0.0,0.0,0.44458333333333333,0.208955223880597,synthetic,feature_collision,0.1,0.835,42
roni,0.835,0.18832111358642578,0.6363636363636364,0.11041666666666666,0.44166666666666665,0.17666666666666667,0.5429166666666667,0.21890547263681592,synthetic,feature_collision,0.1,0.835,42
trimmed_loss,0.825,0.015168428421020508,0.9,0.14393939393939395,0.15833333333333333,0.15079365079365079,0.5320833333333334,0.27860696517412936,synthetic,feature_collision,0.1,0.835,42
hybrid,0.81,0.3854029178619385,0.48787878787878786,0.0695266272189349,0.39166666666666666,0.11809045226130653,0.43375,0.25870646766169153,synthetic,feature_collision,0.1,0.835,42
none,0.825,0.0022211074829101562,1.0,0.0,0.0,0.0,0.5,0.24875621890547264,synthetic,feature_collision,0.1,0.83,123
anomaly_iforest,0.8125,0.2213890552520752,0.8992424242424243,0.0,0.0,0.0,0.44458333333333333,0.2537313432835821,synthetic,feature_collision,0.1,0.83,123
anomaly_lof,0.8175,0.014132261276245117,0.8992424242424243,0.0,0.0,0.0,0.44458333333333333,0.23880597014925373,synthetic,feature_collision,0.1,0.83,123
roni,0.83,0.17050671577453613,0.475,0.09523809523809523,0.55,0.16236162361623616,0.51375,0.22885572139303484,synthetic,feature_collision,0.1,0.83,123
trimmed_loss,0.815,0.016016483306884766,0.9,0.11363636363636363,0.125,0.11904761904761904,0.51375,0.2885572139303483,synthetic,feature_collision,0.1,0.83,123
hybrid,0.8225,0.36702418327331543,0.45151515151515154,0.08149171270718232,0.49166666666666664,0.13981042654028436,0.46875,0.25870646766169153,synthetic,feature_collision,0.1,0.83,123
none,0.8525,0.002104043960571289,1.0,0.0,0.0,0.0,0.5,0.19402985074626866,synthetic,feature_collision,0.1,0.855,2024
anomaly_iforest,0.8525,0.22483348846435547,0.8992424242424243,0.0,0.0,0.0,0.44458333333333333,0.19402985074626866,synthetic,feature_collision,0.1,0.855,2024
anomaly_lof,0.8525,0.01513814926147461,0.8992424242424243,0.0,0.0,0.0,0.44458333333333333,0.1890547263681592,synthetic,feature_collision,0.1,0.855,2024
roni,0.8375,0.166489839553833,0.475,0.09668109668109669,0.5583333333333333,0.16482164821648215,0.5183333333333333,0.1890547263681592,synthetic,feature_collision,0.1,0.855,2024
trimmed_loss,0.825,0.016163110733032227,0.9,0.07575757575757576,0.08333333333333333,0.07936507936507936,0.4908333333333333,0.2835820895522388,synthetic,feature_collision,0.1,0.855,2024
hybrid,0.84,0.37984275817871094,0.5022727272727273,0.0745814307458143,0.4083333333333333,0.12612612612612611,0.45083333333333325,0.23383084577114427,synthetic,feature_collision,0.1,0.855,2024
none,0.81,0.002432107925415039,1.0,0.0,0.0,0.0,0.5,0.3034825870646766,synthetic,feature_collision,0.2,0.835,42
anomaly_iforest,0.805,0.22343063354492188,0.7993055555555556,0.0,0.0,0.0,0.37958333333333333,0.30845771144278605,synthetic,feature_collision,0.2,0.835,42
